Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
nested9_true-unreach-call.i_173.smt2,unsat,unsat,0.0191817283630371,0.0249347686767578,0.0233740806579589
nested9_true-unreach-call.i_1770.smt2,unsat,unsat,0.0220651626586914,0.0203866958618164,0.0178780555725097
jain_6_true-unreach-call_true-no-overflow_false-termination.i_12.smt2,unsat,unsat,0.0226948261260986,0.0214672088623046,0.0173940658569335
recHanoi03_true-unreach-call_true-termination.c_597.smt2,unsat,unsat,0.0178620815277099,0.0205559730529785,0.017601728439331
nested9_true-unreach-call.i_1789.smt2,unsat,unsat,0.0148658752441406,0.0152842998504638,0.0151929855346679
nested9_true-unreach-call.i_574.smt2,unsat,unsat,0.0155539512634277,0.0177333354949951,0.0161211490631103
nested9_true-unreach-call.i_470.smt2,unsat,unsat,0.0175442695617675,0.0168037414550781,0.0175628662109375
ARI018-1.smt2,unsat,unsat,0.02354097366333,0.0173869132995605,0.0151839256286621
nested9_true-unreach-call.i_1875.smt2,unsat,unsat,0.0149190425872802,0.0150971412658691,0.0168890953063964
ARI053-1.smt2,unsat,unsat,0.0175001621246337,0.0177080631256103,0.0217721462249755
nested9_true-unreach-call.i_775.smt2,unsat,unsat,0.0148248672485351,0.019392967224121,0.0197408199310302
jain_7_true-unreach-call_true-no-overflow_false-termination.i_10.smt2,unsat,unsat,0.0193588733673095,0.0216071605682373,0.018399953842163
jain_2_true-unreach-call_true-no-overflow_false-termination.i_10.smt2,unsat,unsat,0.0170161724090576,0.0180621147155761,0.0169458389282226
nested9_true-unreach-call.i_763.smt2,unsat,unsat,0.0164401531219482,0.0168757438659667,0.0167322158813476
nested9_true-unreach-call.i_1072.smt2,unsat,unsat,0.0166141986846923,0.0166718959808349,0.0167112350463867
Primes_true-unreach-call.c_297.smt2,unsat,unsat,0.0155329704284667,0.014970064163208,0.0166308879852294
ARI591-1.smt2,unsat,unsat,0.0169990062713623,0.0170040130615234,0.0279371738433837
nested9_true-unreach-call.i_1475.smt2,unsat,unsat,0.0167670249938964,0.0190520286560058,0.0179159641265869
nested9_true-unreach-call.i_755.smt2,unsat,unsat,0.0176670551300048,0.011744737625122,0.0142431259155273
062.smt2,unsat,unsat,0.0235557556152343,0.020231008529663,0.0088851451873779
nested9_true-unreach-call.i_1117.smt2,unsat,unsat,0.0176222324371337,0.0249831676483154,0.0226759910583496
nested9_true-unreach-call.i_1879.smt2,unsat,unsat,0.0230059623718261,0.0156948566436767,0.0119485855102539
nested9_true-unreach-call.i_1785.smt2,unsat,unsat,0.0157787799835205,0.023698091506958,0.0156280994415283
Primes_true-unreach-call.c_798.smt2,unsat,unsat,0.0147867202758789,0.0148720741271972,0.0173439979553222
jain_7_true-unreach-call_true-no-overflow_false-termination.i_0.smt2,unsat,unsat,0.0179047584533691,0.0256078243255615,0.0226650238037109
nested9_true-unreach-call.i_7.smt2,unsat,unsat,0.0167849063873291,0.0170280933380126,0.017043113708496
NUM916-1.smt2,unsat,unsat,0.0151369571685791,0.0159597396850585,0.0073790550231933
jain_2_true-unreach-call_true-no-overflow_false-termination.i_3.smt2,unsat,unsat,0.0164570808410644,0.018798828125,0.0260138511657714
nested9_true-unreach-call.i_780.smt2,unsat,unsat,0.016787052154541,0.0195190906524658,0.0217158794403076
nested9_true-unreach-call.i_1707.smt2,unsat,unsat,0.0076191425323486,0.0176281929016113,0.0156638622283935
nested9_true-unreach-call.i_1357.smt2,unsat,unsat,0.0082118511199951,0.0168788433074951,0.0137128829956054
