Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
smt5657856502894956631.smt2,unsat,unsat,0.015190839767456,0.0154371261596679,0.0127511024475097
storecomm_t3_np_sf_ni_00020_007.cvc.smt2,unsat,unsat,0.0300698280334472,0.0188672542572021,0.0178930759429931
smt615792926171406937.smt2,unsat,unsat,0.0150368213653564,0.0215449333190917,0.0154287815093994
swap_t1_pp_sf_ai_00008_003.cvc.smt2,unsat,unsat,0.0155129432678222,0.0154390335083007,0.0058140754699707
smt8135394236603703050.smt2,unsat,unsat,0.0154130458831787,0.0152139663696289,0.0073137283325195
swap_t1_pp_nf_ai_00003_007.cvc.smt2,unsat,unsat,0.0160620212554931,0.0101566314697265,0.0105378627777099
smt3809310795425240370.smt2,unsat,unsat,0.0079858303070068,0.0161831378936767,0.0205750465393066
smt7585830350792253192.smt2,unsat,unsat,0.0156428813934326,0.0142898559570312,0.0161089897155761
swap_t3_pp_sf_ai_00002_006.cvc.smt2,unsat,unsat,0.0169510841369628,0.0191669464111328,0.0181488990783691
smt6642385862663943481.smt2,unsat,unsat,0.020615816116333,0.0152299404144287,0.0150263309478759
smt7092553497391582906.smt2,unsat,unsat,0.0155079364776611,0.0153689384460449,0.017503023147583
smt3405277169006856699.smt2,unsat,unsat,0.020867109298706,0.0279650688171386,0.0100998878479003
smt7782311372861729448.smt2,unsat,unsat,0.0154340267181396,0.0159780979156494,0.0162849426269531
read7.smt2,unsat,unsat,0.0164871215820312,0.0228610038757324,0.0081889629364013
swap_t3_pp_nf_ai_00002_005.cvc.smt2,unsat,unsat,0.0164182186126709,0.0160439014434814,0.0093121528625488
smt6985556550088020826.smt2,unsat,unsat,0.0151581764221191,0.0150928497314453,0.0204689502716064
smt971450140125177067.smt2,unsat,unsat,0.015312910079956,0.0147488117218017,0.0081641674041748
smt8974883641230246788.smt2,unsat,unsat,0.027163028717041,0.0271499156951904,0.0091290473937988
smt6161395833903900850.smt2,unsat,unsat,0.0270359516143798,0.0272939205169677,0.0147528648376464
smt2445729392550066586.smt2,unsat,unsat,0.0151648521423339,0.0154459476470947,0.0201411247253417
add4.smt2,unsat,unsat,0.0157771110534667,0.0170991420745849,0.0177328586578369
smt1989795988797382439.smt2,unsat,unsat,0.0153801441192626,0.0153942108154296,0.0155897140502929
smt7218190703470801014.smt2,unsat,unsat,0.0273730754852294,0.0274798870086669,0.0239050388336181
smt4215517483378047775.smt2,unsat,unsat,0.0153422355651855,0.0153841972351074,0.0187439918518066
swap_t1_pp_nf_ai_00006_002.cvc.smt2,unsat,unsat,0.0251970291137695,0.0246460437774658,0.0349769592285156
smt6534511334474546878.smt2,unsat,unsat,0.0158362388610839,0.0157239437103271,0.0154759883880615
storecomm_t1_np_sf_ni_00010_005.cvc.smt2,unsat,unsat,0.0163159370422363,0.0161809921264648,0.0112917423248291
smt1523369924372993649.smt2,unsat,unsat,0.0151770114898681,0.0154249668121337,0.0154471397399902
smt5438568486190973361.smt2,unsat,unsat,0.0155451297760009,0.0159797668457031,0.0065550804138183
smt8233570541221801360.smt2,unsat,unsat,0.0154120922088623,0.0157768726348876,0.0153751373291015
smt2922685147464036249.smt2,unsat,unsat,0.0160038471221923,0.0147559642791748,0.0178720951080322
smt5994810375074922742.smt2,unsat,unsat,0.0155689716339111,0.0155928134918212,0.0158190727233886
smt5469619136922200125.smt2,unsat,unsat,0.0153417587280273,0.0154931545257568,0.0078201293945312
storeinv_t1_pp_sf_ai_00004_001.cvc.smt2,unsat,unsat,0.0166361331939697,0.0167338848114013,0.0179371833801269
smt8591958557635707797.smt2,unsat,unsat,0.0156359672546386,0.01615571975708,0.0161149501800537
storecomm_invalid_t3_pp_nf_ni_00040_002.cvc.smt2,sat,sat,0.0198538303375244,0.0140669345855712,0.0192859172821044
smt6456719111248078638.smt2,unsat,unsat,0.0159938335418701,0.0069448947906494,0.0151259899139404
storecomm_invalid_t3_pp_sf_ai_00010_002.cvc.smt2,sat,sat,0.0185639858245849,0.0166499614715576,0.0095407962799072
smt676738985188385144.smt2,sat,sat,0.015575885772705,0.0158557891845703,0.0152509212493896
smt1042633846661310290.smt2,sat,sat,0.0155889987945556,0.0159859657287597,0.0157418251037597
smt1676069739265740399.smt2,sat,sat,0.0154271125793457,0.0089020729064941,0.0161840915679931
smt9106017864656048635.smt2,sat,sat,0.0231349468231201,0.0055410861968994,0.0150659084320068
smt1162898569824201421.smt2,sat,sat,0.0156552791595459,0.0154080390930175,0.0160310268402099
smt1026703085055728276.smt2,sat,sat,0.0161569118499755,0.0097239017486572,0.015906810760498
smt6614798558121277247.smt2,sat,sat,0.0157289505004882,0.0158720016479492,0.0155181884765625
smt4885496405062058007.smt2,sat,sat,0.0104620456695556,0.0153188705444335,0.0151240825653076
smt2621433222940787538.smt2,sat,sat,0.0154030323028564,0.0155470371246337,0.0149571895599365
smt8579077759948482627.smt2,sat,sat,0.0159211158752441,0.0158510208129882,0.0155310630798339
smt5695631438254231329.smt2,sat,sat,0.0155088901519775,0.0153460502624511,0.0149850845336914
smt6876078461802558953.smt2,sat,sat,0.0158979892730712,0.0159013271331787,0.0192549228668212
smt4537035296062250448.smt2,sat,sat,0.0152766704559326,0.0093071460723876,0.015212059020996
smt7809753410478836385.smt2,sat,sat,0.0159628391265869,0.0156991481781005,0.0178618431091308
smt6931994702471017916.smt2,sat,sat,0.0157489776611328,0.0157499313354492,0.015373945236206
smt4955949051970003181.smt2,sat,sat,0.0155780315399169,0.0152680873870849,0.0154817104339599
smt1284056365933344272.smt2,sat,sat,0.0155911445617675,0.0160698890686035,0.0153851509094238
smt8247715440196289156.smt2,sat,sat,0.0157029628753662,0.0157740116119384,0.0157217979431152
smt3440074116434092548.smt2,sat,sat,0.0153741836547851,0.0156617164611816,0.0158710479736328
smt2180380275580545420.smt2,sat,sat,0.0156848430633544,0.0157909393310546,0.0072391033172607
smt672151100080778092.smt2,sat,sat,0.0154249668121337,0.0153779983520507,0.0151839256286621
swap_t3_pp_nf_ai_00010_003.cvc.smt2,unsat,unsat,0.1715719699859619,0.3876879215240478,0.4047510623931885
swap_invalid_t3_pp_nf_ai_00006_004.cvc.smt2,sat,sat,0.0163431167602539,0.0162158012390136,0.0169928073883056
smt793638039879708422.smt2,sat,sat,0.0156459808349609,0.0156199932098388,0.0158388614654541
smt2468388263826893998.smt2,sat,sat,0.0157170295715332,0.0157387256622314,0.0185589790344238
smt4507590573018277494.smt2,sat,sat,0.0157248973846435,0.0158369541168212,0.0158488750457763
